"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-06-24","5.3",",,W",,,,,"0.0","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","17.2",",,W",,,"  250",",,W","  250",",,W","0.0",",,7","10.7",",,W","15.2",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-06-25","6.0",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","15.0",",,W",,,"  250",",,W","  260",",,W","0.0",",,7","13.9",",,W","18.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-06-26","5.7",",,W",,,,,"0.0","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","13.9",",,W",,,"  240",",,W","  230",",,W","0.0",",,7","11.6",",,W","15.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-06-27","4.6",",,W",,,,,"13.2",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","10.6",",,W",,,"  240",",,W","  240",",,W","0.0",",,7","12.5",",,W","16.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-06-28","4.9",",,W",,,,,"0.0","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","12.8",",,W",,,"  230",",,W","  240",",,W","0.0",",,7","9.8",",,W","13.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-06-29","5.5",",,W",,,,,"4.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","16.1",",,W",,,"  220",",,W","  220",",,W","0.0",",,7","10.7",",,W","15.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-06-30","5.2",",,W",,,,,"1.5",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","20.0",",,W",,,"  230",",,W","  240",",,W","0.0",",,7","11.2",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-01","4.4",",,W",,,,,"0.5",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","17.8",",,W",,,"  240",",,W","  230",",,W","0.0",",,7","11.2",",,W","14.8",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-02","4.8",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","16.7",",,W",,,"  240",",,W","  250",",,W","0.0",",,7","11.6",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-03","3.2",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","16.7",",,W",,,"  300",",,W","  300",",,W","0.0",",,7","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-04","2.2",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","15.0",",,W",,,"   60",",,W","   40",",,W","0.0",",,7","6.3",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-05","2.4",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","14.4",",,W",,,"   20",",,W","   20",",,W","0.0",",,7","8.1",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-06","3.6",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","20.0",",,W",,,"  260",",,W","  240",",,W","0.0",",,7","5.8",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-07","5.1",",,W",,,,,"0.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","19.4",",,W",,,"  240",",,W","  250",",,W","0.0",",,7","9.4",",,W","12.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-08","4.3",",,W",,,,,"3.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","17.2",",,W",,,"  340",",,W","  320",",,W","0.0",",,7","9.8",",,W","12.5",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-09","5.7",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","13.3",",,W",,,"  230",",,W","  250",",,W","0.0",",,7","11.2",",,W","15.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-10","4.3",",,W",,,,,"3.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","16.1",",,W",,,"  240",",,W","  240",",,W","0.0",",,7","9.4",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-11","2.7",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","18.3",",,W",,,"  230",",,W","  230",",,W","0.0",",,7","6.7",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-12","4.3",",,W",,,,,"11.2",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","19.4",",,W",,,"  230",",,W","  230",",,W","0.0",",,7","8.9",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-13","3.2",",,W",,,,,"58.2",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","17.2",",,W",,,"   50",",,W","   40",",,W","0.0",",,7","7.6",",,W","10.3",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-14","4.6",",,W",,,,,"0.5",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","17.8",",,W",,,"  240",",,W","  240",",,W","0.0",",,7","9.8",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-15","4.4",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","16.7",",,W",,,"  250",",,W","  230",",,W","0.0",",,7","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-16","4.0",",,W",,,,,"0.5",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","17.2",",,W",,,"  230",",,W","  220",",,W","0.0",",,7","7.6",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-17","4.5",",,W",,,,,"1.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","17.8",",,W",,,"  240",",,W","  240",",,W","0.0",",,7","8.9",",,W","11.2",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-18","3.6",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","16.1",",,W",,,"  210",",,W","  240",",,W","0.0",",,7","6.7",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-19","4.5",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","16.1",",,W",,,"  240",",,W","  220",",,W","0.0",",,7","8.9",",,W","11.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-20","3.5",",,W",,,,,"32.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","16.7",",,W",,,"  360",",,W","   10",",,W","0.0",",,7","9.8",",,W","13.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-21","3.4",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","20.0",",,W",,,"  240",",,W","  220",",,W","0.0",",,7","7.6",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-22","2.2",",,W",,,,,"1.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","19.4",",,W",,,"   70",",,W","   70",",,W","0.0",",,7","5.8",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-23","3.0",",,W",,,,,"1.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","18.9",",,W",,,"   50",",,W","  310",",,W","0.0",",,7","5.4",",,W","6.7",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-24","4.4",",,W",,,,,"2.8",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","16.7",",,W",,,"  230",",,W","  230",",,W","0.0",",,7","10.3",",,W","12.5",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-25","2.5",",,W",,,,,"0.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","14.4",",,W",,,"  350",",,W","  350",",,W","0.0",",,7","6.7",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-26","2.8",",,W",,,,,"0.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","12.2",",,W",,,"  170",",,W","  160",",,W","0.0",",,7","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-27","2.3",",,W",,,,,"1.8",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","19.4",",,W",,,"  350",",,W","  360",",,W","0.0",",,7","5.8",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-28","4.4",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","14.4",",,W",,,"   30",",,W","   70",",,W","0.0",",,7","8.9",",,W","12.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-29","3.5",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","13.3",",,W",,,"   60",",,W","   60",",,W","0.0",",,7","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-30","2.6",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","16.1",",,W",,,"  320",",,W","  340",",,W","0.0",",,7","6.7",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-07-31","4.3",",,W",,,,,"0.0","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","16.7",",,W",,,"  250",",,W","  230",",,W","0.0",",,7","7.6",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-01","3.3",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","18.3",",,W",,,"  250",",,W","  240",",,W","0.0",",,7","6.7",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-02","3.8",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","16.7",",,W",,,"  260",",,W","  250",",,W","0.0",",,7","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-03","3.4",",,W",,,,,"1.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","17.8",",,W",,,"  160",",,W","  170",",,W","0.0",",,7","11.6",",,W","14.8",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-04","5.1",",,W",,,,,"31.8",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","18.9",",,W",,,"  230",",,W","  220",",,W","0.0",",,7","18.3",",,W","23.7",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-05","5.8",",,W",,,,,"5.6",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","15.0",",,W",,,"  280",",,W","  240",",,W","0.0",",,7","11.2",",,W","15.2",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-06","4.3",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","11.7",",,W",,,"  220",",,W","  240",",,W","0.0",",,7","8.9",",,W","11.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-07","1.7",",,W",,,,,"0.0","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","15.6",",,W",,,"  360",",,W","  350",",,W","0.0",",,7","8.1",",,W","9.4",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-08","4.1",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","14.4",",,W",,,"  240",",,W","  240",",,W","0.0",",,7","8.1",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-09","4.9",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","16.1",",,W",,,"  230",",,W","  230",",,W","0.0",",,7","8.9",",,W","11.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-10","3.0",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","15.6",",,W",,,"  180",",,W","  170",",,W","0.0",",,7","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-11","4.0",",,W",,,,,"0.8",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","18.3",",,W",,,"  250",",,W","  250",",,W","0.0",",,7","11.6",",,W","15.7",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-12","4.7",",,W",,,,,"17.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","17.8",",,W",,,"  270",",,W","  280",",,W","0.0",",,7","9.8",",,W","13.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-13","2.6",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","15.0",",,W",,,"  250",",,W","  250",",,W","0.0",",,7","6.3",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-14","2.2",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","15.6",",,W",,,"  280",",,W","  290",",,W","0.0",",,7","5.4",",,W","6.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-15","2.6",",,W",,,,,"2.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","17.2",",,W",,,"  350",",,W","  350",",,W","0.0",",,7","8.9",",,W","9.8",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-16","2.3",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","16.7",",,W",,,"   20",",,W","   30",",,W","0.0",",,7","5.4",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-17","3.0",",,W",,,,,"6.9",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","16.1",",,W",,,"  190",",,W","  210",",,W","0.0",",,7","6.3",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-18","6.8",",,W",,,,,"0.0","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","22.2",",,W",,,"  230",",,W","  230",",,W","0.0",",,7","11.6",",,W","16.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-19","4.9",",,W",,,,,"0.0","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","17.8",",,W",,,"  240",",,W","  240",",,W","0.0",",,7","10.3",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-20","4.3",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","15.6",",,W",,,"  220",",,W","  240",",,W","0.0",",,7","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-21","3.6",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","18.3",",,W",,,"  230",",,W","  250",",,W","0.0",",,7","6.7",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-22","6.6",",,W",,,,,"10.7",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","17.2",",,W",,,"  260",",,W","  260",",,W","0.0",",,7","13.9",",,W","19.7",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-23","5.1",",,W",,,,,"3.6",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","15.0",",,W",,,"  230",",,W","  240",",,W","0.0",",,7","11.2",",,W","14.8",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-24","2.6",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","12.8",",,W",,,"  360",",,W","  330",",,W","0.0",",,7","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2017-08-25","2.0",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","11.7",",,W",,,"  330",",,W","  340",",,W","0.0",",,7","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
